SampleID,Abbreviation,Antibiotic,ZoneDiameter_mm,Interpretation,SPECIES,ResistanceMechanism,original_path,measured_path,original_exists,measured_exists,label_int,is_resistant
6.62.1,TOB,Tobramycin,21.0,S,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.62.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.62.1. measured.jpg,True,True,0,0
6.62.1,ETP,Ertapenem,31.0,S,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.62.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.62.1. measured.jpg,True,True,0,0
6.62.1,AMC,Amoxicillin/Clavulanic acid,13.0,R,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.62.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.62.1. measured.jpg,True,True,2,1
6.62.1,FEP,Cefepim,19.0,R,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.62.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.62.1. measured.jpg,True,True,2,1
6.63.1,MEM,Meropenem,33.0,S,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.63.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.63.1. measured.jpg,True,True,0,0
6.63.1,PEF,Pefloxacin,17.0,R,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.63.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.63.1. measured.jpg,True,True,2,1
6.63.1,CPD,Cefpodoxim,6.0,R,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.63.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.63.1. measured.jpg,True,True,2,1
6.63.1,CIP,Ciprofloxacin,24.0,I,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.63.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.63.1. measured.jpg,True,True,1,0
6.63.1,CN,Gentamicin (10ug),23.0,S,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.63.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.63.1. measured.jpg,True,True,0,0
6.63.1,TPZ,Piperacillin/Tazobactam,21.0,S,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.63.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.63.1. measured.jpg,True,True,0,0
6.63.1,AM10,Ampicillin (10ug),6.0,R,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.63.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.63.1. measured.jpg,True,True,2,1
6.63.1,FOX,Cefoxitin,21.0,S,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.63.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.63.1. measured.jpg,True,True,0,0
6.63.1,CRO,Ceftriaxon,10.0,R,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.63.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.63.1. measured.jpg,True,True,2,1
6.63.1,SXT,Sufamethoxazol-Trimethoprim,31.0,S,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.63.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.63.1. measured.jpg,True,True,0,0
6.63.1,CAZ,Ceftazidim,14.0,R,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.63.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.63.1. measured.jpg,True,True,2,1
6.63.1,AK,Amikacin,23.0,S,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.63.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.63.1. measured.jpg,True,True,0,0
6.63.1,TOB,Tobramycin,21.0,S,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.63.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.63.1. measured.jpg,True,True,0,0
6.63.1,ETP,Ertapenem,31.0,S,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.63.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.63.1. measured.jpg,True,True,0,0
6.63.1,AMC,Amoxicillin/Clavulanic acid,13.0,R,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.63.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.63.1. measured.jpg,True,True,2,1
6.63.1,FEP,Cefepim,19.0,R,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.63.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.63.1. measured.jpg,True,True,2,1
6.64.1,MEM,Meropenem,33.0,S,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.64.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.64.1. measured.jpg,True,True,0,0
6.64.1,PEF,Pefloxacin,17.0,R,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.64.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.64.1. measured.jpg,True,True,2,1
6.64.1,CPD,Cefpodoxim,6.0,R,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.64.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.64.1. measured.jpg,True,True,2,1
6.64.1,CIP,Ciprofloxacin,24.0,I,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.64.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.64.1. measured.jpg,True,True,1,0
6.64.1,CN,Gentamicin (10ug),23.0,S,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.64.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.64.1. measured.jpg,True,True,0,0
6.64.1,TPZ,Piperacillin/Tazobactam,21.0,S,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.64.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.64.1. measured.jpg,True,True,0,0
6.64.1,AM10,Ampicillin (10ug),6.0,R,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.64.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.64.1. measured.jpg,True,True,2,1
6.64.1,FOX,Cefoxitin,21.0,S,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.64.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.64.1. measured.jpg,True,True,0,0
6.64.1,CRO,Ceftriaxon,10.0,R,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.64.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.64.1. measured.jpg,True,True,2,1
6.64.1,SXT,Sufamethoxazol-Trimethoprim,31.0,S,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.64.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.64.1. measured.jpg,True,True,0,0
6.64.1,CAZ,Ceftazidim,14.0,R,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.64.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.64.1. measured.jpg,True,True,2,1
6.64.1,AK,Amikacin,23.0,S,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.64.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.64.1. measured.jpg,True,True,0,0
6.64.1,TOB,Tobramycin,21.0,S,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.64.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.64.1. measured.jpg,True,True,0,0
6.64.1,ETP,Ertapenem,31.0,S,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.64.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.64.1. measured.jpg,True,True,0,0
6.64.1,AMC,Amoxicillin/Clavulanic acid,13.0,R,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.64.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.64.1. measured.jpg,True,True,2,1
6.64.1,FEP,Cefepim,19.0,R,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.64.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.64.1. measured.jpg,True,True,2,1
6.65.1,MEM,Meropenem,33.0,S,Klebsiella pneumoniae,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.65.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.65.1. measured.jpg,True,True,0,0
6.65.1,PEF,Pefloxacin,17.0,R,Klebsiella pneumoniae,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.65.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.65.1. measured.jpg,True,True,2,1
6.65.1,CPD,Cefpodoxim,6.0,R,Klebsiella pneumoniae,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.65.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.65.1. measured.jpg,True,True,2,1
6.65.1,CIP,Ciprofloxacin,24.0,I,Klebsiella pneumoniae,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.65.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.65.1. measured.jpg,True,True,1,0
6.65.1,CN,Gentamicin (10ug),23.0,S,Klebsiella pneumoniae,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.65.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.65.1. measured.jpg,True,True,0,0
6.65.1,TPZ,Piperacillin/Tazobactam,21.0,S,Klebsiella pneumoniae,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.65.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.65.1. measured.jpg,True,True,0,0
6.65.1,AM10,Ampicillin (10ug),6.0,R,Klebsiella pneumoniae,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.65.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.65.1. measured.jpg,True,True,2,1
6.65.1,FOX,Cefoxitin,21.0,S,Klebsiella pneumoniae,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.65.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.65.1. measured.jpg,True,True,0,0
6.65.1,CRO,Ceftriaxon,10.0,R,Klebsiella pneumoniae,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.65.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.65.1. measured.jpg,True,True,2,1
6.65.1,SXT,Sufamethoxazol-Trimethoprim,31.0,S,Klebsiella pneumoniae,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.65.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.65.1. measured.jpg,True,True,0,0
6.65.1,CAZ,Ceftazidim,14.0,R,Klebsiella pneumoniae,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.65.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.65.1. measured.jpg,True,True,2,1
6.65.1,AK,Amikacin,23.0,S,Klebsiella pneumoniae,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.65.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.65.1. measured.jpg,True,True,0,0
6.65.1,TOB,Tobramycin,21.0,S,Klebsiella pneumoniae,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.65.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.65.1. measured.jpg,True,True,0,0
6.65.1,ETP,Ertapenem,31.0,S,Klebsiella pneumoniae,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.65.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.65.1. measured.jpg,True,True,0,0
6.65.1,AMC,Amoxicillin/Clavulanic acid,13.0,R,Klebsiella pneumoniae,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.65.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.65.1. measured.jpg,True,True,2,1
6.65.1,FEP,Cefepim,19.0,R,Klebsiella pneumoniae,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.65.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.65.1. measured.jpg,True,True,2,1
6.66.1,MEM,Meropenem,33.0,S,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.66.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.66.1. measured.jpg,True,True,0,0
6.66.1,PEF,Pefloxacin,17.0,R,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.66.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.66.1. measured.jpg,True,True,2,1
6.66.1,CPD,Cefpodoxim,6.0,R,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.66.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.66.1. measured.jpg,True,True,2,1
6.66.1,CIP,Ciprofloxacin,24.0,I,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.66.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.66.1. measured.jpg,True,True,1,0
6.66.1,CN,Gentamicin (10ug),23.0,S,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.66.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.66.1. measured.jpg,True,True,0,0
6.66.1,TPZ,Piperacillin/Tazobactam,21.0,S,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.66.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.66.1. measured.jpg,True,True,0,0
6.66.1,AM10,Ampicillin (10ug),6.0,R,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.66.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.66.1. measured.jpg,True,True,2,1
6.66.1,FOX,Cefoxitin,21.0,S,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.66.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.66.1. measured.jpg,True,True,0,0
6.66.1,CRO,Ceftriaxon,10.0,R,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.66.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.66.1. measured.jpg,True,True,2,1
6.66.1,SXT,Sufamethoxazol-Trimethoprim,31.0,S,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.66.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.66.1. measured.jpg,True,True,0,0
6.66.1,CAZ,Ceftazidim,14.0,R,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.66.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.66.1. measured.jpg,True,True,2,1
6.66.1,AK,Amikacin,23.0,S,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.66.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.66.1. measured.jpg,True,True,0,0
6.66.1,TOB,Tobramycin,21.0,S,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.66.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.66.1. measured.jpg,True,True,0,0
6.66.1,ETP,Ertapenem,31.0,S,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.66.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.66.1. measured.jpg,True,True,0,0
6.66.1,AMC,Amoxicillin/Clavulanic acid,13.0,R,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.66.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.66.1. measured.jpg,True,True,2,1
6.66.1,FEP,Cefepim,19.0,R,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.66.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.66.1. measured.jpg,True,True,2,1
6.67.1,MEM,Meropenem,33.0,S,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.67.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.67.1. measured.jpg,True,True,0,0
6.67.1,PEF,Pefloxacin,17.0,R,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.67.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.67.1. measured.jpg,True,True,2,1
6.67.1,CPD,Cefpodoxim,6.0,R,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.67.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.67.1. measured.jpg,True,True,2,1
6.67.1,CIP,Ciprofloxacin,24.0,I,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.67.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.67.1. measured.jpg,True,True,1,0
6.67.1,CN,Gentamicin (10ug),23.0,S,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.67.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.67.1. measured.jpg,True,True,0,0
6.67.1,TPZ,Piperacillin/Tazobactam,21.0,S,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.67.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.67.1. measured.jpg,True,True,0,0
6.67.1,AM10,Ampicillin (10ug),6.0,R,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.67.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.67.1. measured.jpg,True,True,2,1
6.67.1,FOX,Cefoxitin,21.0,S,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.67.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.67.1. measured.jpg,True,True,0,0
6.67.1,CRO,Ceftriaxon,10.0,R,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.67.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.67.1. measured.jpg,True,True,2,1
6.67.1,SXT,Sufamethoxazol-Trimethoprim,31.0,S,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.67.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.67.1. measured.jpg,True,True,0,0
6.67.1,CAZ,Ceftazidim,14.0,R,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.67.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.67.1. measured.jpg,True,True,2,1
6.67.1,AK,Amikacin,23.0,S,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.67.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.67.1. measured.jpg,True,True,0,0
6.67.1,TOB,Tobramycin,21.0,S,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.67.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.67.1. measured.jpg,True,True,0,0
6.67.1,ETP,Ertapenem,31.0,S,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.67.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.67.1. measured.jpg,True,True,0,0
6.67.1,AMC,Amoxicillin/Clavulanic acid,13.0,R,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.67.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.67.1. measured.jpg,True,True,2,1
6.67.1,FEP,Cefepim,19.0,R,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.67.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.67.1. measured.jpg,True,True,2,1
6.68.1,MEM,Meropenem,33.0,S,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.68.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.68.1. measured.jpg,True,True,0,0
6.68.1,PEF,Pefloxacin,17.0,R,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.68.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.68.1. measured.jpg,True,True,2,1
6.68.1,CPD,Cefpodoxim,6.0,R,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.68.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.68.1. measured.jpg,True,True,2,1
6.68.1,CIP,Ciprofloxacin,24.0,I,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.68.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.68.1. measured.jpg,True,True,1,0
6.68.1,CN,Gentamicin (10ug),23.0,S,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.68.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.68.1. measured.jpg,True,True,0,0
6.68.1,TPZ,Piperacillin/Tazobactam,21.0,S,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.68.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.68.1. measured.jpg,True,True,0,0
6.68.1,AM10,Ampicillin (10ug),6.0,R,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.68.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.68.1. measured.jpg,True,True,2,1
6.68.1,FOX,Cefoxitin,21.0,S,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.68.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.68.1. measured.jpg,True,True,0,0
6.68.1,CRO,Ceftriaxon,10.0,R,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.68.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.68.1. measured.jpg,True,True,2,1
6.68.1,SXT,Sufamethoxazol-Trimethoprim,31.0,S,Escherichia coli,ESBL,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/6.68.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/6.68.1. measured.jpg,True,True,0,0
